Num episodes,Cumulative rewards
4340,"[-111.87789698761242, -134.53759377399578, -118.35184909277832, -118.57680818658915, -378.85410030831383, -135.05808034518083, -145.9796659647933, -203.22048132978455, -102.49717164545754, -46.38296377009988]"
4350,"[-112.83234159412231, -127.73681919127978, -114.52558816051513, -128.70652404445224, -145.88042709024404, -106.2505183523022, -109.54716444157356, -125.75876258945326, -140.1721330646136, -142.13584457755633]"
4360,"[-138.49793918059999, -137.43650975558765, -159.74965095121559, -161.4047971605719, -133.8707933452698, -111.82827685591212, -126.8854954540345, -115.55773057031712, -302.4911526447788, -121.99163345263412]"
4370,"[38.98119515989315, -141.25488569719386, -150.96054360422585, -122.4305107697549, -150.49342372261845, -138.4228498794499, -105.61732008242413, -151.781331852832, -153.03261413886418, -118.47419687911099]"
4380,"[-171.94577225919684, -143.60201373411869, -121.87583905891088, -125.94304332707202, -126.62991741055939, -129.62758227888673, -169.09244339696593, -135.04382180575035, -162.89363659690207, -113.31788187528451]"
4390,"[-475.2321155249808, -126.84394346188107, 17.20563549028654, -160.24559678563838, -154.98925710030244, -128.2283584702794, -101.11612831573953, -548.2442425597436, -110.84270913535582, -156.99703955253088]"
4400,"[-109.79645765336343, -141.61936534242292, -323.6783345735583, -144.45947322902018, -917.6293576009458, -508.90524323737066, -144.6087255646471, -95.21741958511731, -151.75469092876327, -93.42457226833767]"
4410,"[-167.85760391923688, -120.04122298594683, 31.319601281920512, -135.82369192421532, -91.6299474097622, -194.5774228769086, -158.71102197401285, -159.99009723785548, -133.08619991375286, -306.82885053583607]"
4420,"[-123.01325877946294, -141.03821557204125, -119.21892072271177, -160.68672565625235, -137.38378517352555, -167.00252024203706, -202.33886238692628, -172.91741300123937, -129.25643328231183, -510.38776933233777]"
4430,"[-124.97493689150406, -130.01853510527022, -115.24581622623876, -96.14975836180935, -158.89048622608522, -173.38252901538408, -126.97662337322768, -99.98246804692698, -72.12022933586513, -136.92686043626122]"
4440,"[-110.25410573427544, -128.82533603873804, -151.56225468530658, -116.85512549433909, -117.77621627976197, -132.9453899788964, -89.22172357233049, -139.86879456496104, -157.6690582997759, -190.74510637036028]"
4450,"[-145.5997503925978, -7.289311286329365, -100.50202240940396, -120.95094988189237, -312.0010047961276, -135.92715277426902, -144.47401736098777, -133.07806070274938, -97.78336856781607, -124.82919069581735]"
4460,"[-153.40380982202606, -116.00177325280927, -95.59552586954209, -186.33943225838456, -117.3408845260575, -112.14936804831962, -164.68957301188127, -136.83238310210058, -114.13954746404673, -107.21317227990502]"
4470,"[-127.71960829052179, -184.6073845156278, -128.1740246732398, -217.99823530930965, -138.34848672136414, -100.42709014919532, -120.75585706031615, -213.12244709536054, -116.11682203690717, -155.18117058804827]"
4480,"[-140.30074124347183, -147.69927320131202, -127.07410231489604, -96.14975540063026, -165.50265359220307, -79.03223771870137, -113.50760976004631, -149.170041863484, -129.5565778421024, -127.35713738036321]"
4490,"[-123.67069076084837, -205.11600436557183, -585.4582176707013, -161.56310550163613, -83.30912234066884, -134.97521296730494, -234.11055372069757, -152.62927754404106, -500.15400023897143, -177.50765175301981]"
4500,"[-91.85460015512857, -120.63024612286748, -56.61930215474274, -313.72311111521196, -121.6473740415264, -142.99229410994292, -150.22338023387505, -132.28090290588125, -101.05003952458546, -174.94923189479107]"
4510,"[-145.4136001830791, -136.31006600782297, -149.06012933665943, -118.97922577698174, -200.56651175096243, -148.01466235061406, -135.54871892504795, -243.68667961543838, -119.63993637043885, -241.65135521595408]"
4520,"[-193.47455166582876, -178.66415617826175, -145.0668912226556, -139.84529451055454, -139.42975263964559, -168.9782126115727, -140.2374005785549, -155.82182753177864, -176.4196084482154, -94.85260892956515]"
4530,"[-146.60466178710325, -89.87132867174108, -131.36537954350672, -168.0614381482055, -127.1454948219226, -97.8902486056756, -146.0606844926307, -166.43843891894744, -170.30171138921574, -143.67713042129407]"
4540,"[-115.65965861947086, -109.57141365553295, -202.78419999724184, -411.7688089308882, -168.25905781765272, -175.9868204593493, -151.00146071572752, -110.39827769871886, -102.39123556205602, -165.31211482501735]"
4550,"[-272.3968503308168, -126.18862332070336, -137.20876992182602, -117.99442501907086, -156.03915231864164, -154.11788385309157, 3.292919467606197, -153.27682956155945, -158.20353496238212, -268.8169486547181]"
4560,"[-159.93763336473586, -315.63641493965116, -85.70835596111749, -15.771302764808183, -319.6255689901526, -114.107679623889, -144.34992021210076, -134.3106119175539, -135.30930952996323, -205.09834833749557]"
4570,"[-116.58107815328555, 164.72715589670827, -335.28702379612184, -120.02477437517234, -289.6250332052799, -134.98741346449123, -108.00009586729456, -95.34313267936406, -132.96520211161896, -9.093809408280165]"
4580,"[-154.73512513116162, -123.90597401296708, -218.20091389594978, -114.43484426488757, -110.14084756135676, -125.1657805176809, -374.98285573416354, -131.97823550208835, -112.87998670719045, -111.67221863176803]"
4590,"[-101.72525620877599, -111.0121693125163, -115.32846124395371, -123.71346075320722, -160.21698572117538, -279.01804524946533, -152.72394903083995, -121.69855887107988, -117.90699087809094, -115.20101254084548]"
4600,"[-112.79596578709433, -144.53122835984448, -124.11920439455935, -100.32204435723077, -173.2912097404174, -149.71960209626604, -339.7587207075695, -154.7358880781246, -128.5287630502505, -102.69301966496451]"
4610,"[-118.64670197641806, -125.92058477663278, -123.57052381869715, -118.27715886527031, -147.26901461581645, -130.63067474343242, -114.52440541550618, -113.79875297601237, -175.30877580715563, -121.13998804882289]"
4620,"[-122.59423673487271, -119.36464852397455, -81.46767035721419, -112.31551102482595, -128.87727449585464, 13.903332555900036, -162.61680080935224, -90.76221486241542, -134.36392262950955, -96.10321458217263]"
4630,"[-344.6754119361857, -120.0216755319567, -113.53912214753498, -160.10479530707892, -137.7778869130616, -128.6399849268226, -151.49574367388183, -89.76587140783184, -105.63566992881033, -98.41948572609488]"
4640,"[-114.8818905751368, -138.91209003445348, -155.05058689635456, -160.36671167788776, -139.2054881350133, -174.84678809613052, -125.84578699553838, -178.67598603487005, -29.03692257987619, -338.0630647280627]"
4650,"[-163.4417274299209, -133.0009058046466, -148.28725998701583, -125.20714475849483, -113.73637016299276, -128.90212207008068, -51.86256199076399, -123.10264606212232, -141.0866494587465, -165.24730034796812]"
4660,"[-196.43411175321893, -92.86143356731512, -264.79125442475095, -104.65298218454672, -117.96479962005125, -93.59860386963618, -336.4369998591542, -354.8085300896124, -99.18528458026063, -175.1936556278804]"
4670,"[-100.4622382027178, -353.43813066849714, -124.48505382736812, -135.64730293788804, -137.106922068373, -145.41849403727642, -119.41366967554251, -164.1990006249452, -117.47213053821241, -123.84664260870036]"
4680,"[-114.71152373689236, -135.066732832682, -386.0770679679033, -119.08276106988251, -177.90841184232963, -143.88994553751712, -139.98723607836718, -141.136904530883, -174.29307907131425, -124.30807760478598]"
4690,"[-128.6716033258335, -94.6806769703932, -139.77902505218827, -83.25076878590022, -101.74500644129066, -154.9912422778873, -115.05087004965785, -126.6632905071385, -141.5954926482292, -158.44689187957567]"
4700,"[-139.10501125240106, -286.98017326223965, -172.79794123533844, -125.70537552470523, -122.19162965068153, -84.34544966190433, -25.63710032533075, -94.02028925401527, -152.83266843746154, -134.43089436705026]"
4710,"[-181.17764755085994, -90.6853544597609, -166.21383596470565, -139.58063033765316, -107.87758446738809, -162.58815317751757, -138.28571002987326, -141.6230470787266, -77.2595527631646, -328.3779249040082]"
4720,"[-122.58170170636464, -152.5317185212062, -167.66959269943456, -132.6933671047595, -305.9845925465445, -553.5080805235135, -94.78699670665225, -174.83433791212823, -147.47939018623447, -213.1747091833675]"
4730,"[-113.65351573444539, -112.5856217148478, -138.82252687086287, -137.65834451469513, -143.58181556024755, -115.65218283699434, -133.91015009430876, -208.36664518672356, 20.86461164144157, -133.1981242576335]"
4740,"[-144.9236232437188, -164.9838602753937, -135.63634993657763, -148.49720502705497, -109.63327636369996, -150.77402961029782, -94.82279715381992, -94.71842165014766, -89.68802573052795, -121.28488003613788]"
4750,"[-156.55914143754302, -143.75169098387138, -136.41748450948955, -82.11983534516946, -317.0922419077057, -215.73183826883752, -206.75473940294438, -106.66172958932779, -158.6292980394311, -167.97778814758001]"
4760,"[-132.97693472338133, -129.8164924778248, -148.76823913613248, -144.1776687140723, -418.7811420821082, -219.68042469500455, -136.6565200401886, 11.555793959534242, -171.11195327861836, -368.07386487127513]"
4770,"[-153.2597586511746, -188.1326782588911, -133.14683786953645, -140.32640000760793, -119.46721517161342, -126.14377491140787, -194.2796795038877, -133.9666895479247, -115.172931944929, -162.70292338074316]"
4780,"[-141.45699465725994, -140.64274326184162, -121.55016595346882, -175.66087168441373, -261.86853334349945, -173.06930556647544, -118.11896272472791, -128.2758618960442, -190.19781397606874, -92.48877784814974]"
4790,"[-122.76216905016517, -79.20987920568047, -141.45589412060713, -180.94746038557744, -111.27721577748324, -165.09605747148845, -177.11263359961066, -152.96458647808646, -162.74883399142158, -176.17449942735612]"
4800,"[-90.20002227422461, -161.39574156829215, -124.19216591839012, -122.38175558883782, -122.57289026987351, -109.92849382081508, -123.2950939617213, -138.62961263566407, -100.20207416551878, -384.6459362361261]"
4810,"[-147.9963673611365, -113.27583209429181, -135.3953409055572, -131.9386522692566, -131.87766774982705, -149.0907110469136, -121.13063793606531, -100.27779686896955, -105.80202054071017, -122.11517268673236]"
4820,"[-136.345863866333, -160.73369876486726, -121.97610998020076, -173.2175435473414, -150.0426907537102, -436.52565204411343, -146.63435915127613, -299.05117875646215, -111.65976315638989, -308.19638409060695]"
4830,"[-158.31726417407307, -88.64403103320012, -145.60504451888923, -182.08383453604148, -105.07376333543803, -121.19228089512282, -189.29974427481613, -119.65761207279385, -113.78786084736856, 21.741066866744248]"
4840,"[-170.612269049012, -134.80798230767186, -122.25473561114012, -155.45004618958092, -165.1117144191628, -138.41613802242185, -124.75580224142197, -178.14698813635235, -178.39479259236623, -143.78308246150758]"
4850,"[-169.46757035257966, -97.57908550636049, -155.20887709064044, -133.64564579535084, -123.43416003896775, -10.526360517393996, -0.36783048224903325, -148.15068219508976, -160.46826391879083, -99.34962080958499]"
4860,"[-152.48352396025325, -129.19516514693822, -147.2535748879232, -314.18039881537993, -156.53934652059706, -132.0737929392947, -388.86604768110476, -109.64600164410507, -206.63042950071662, -143.44375423548658]"
4870,"[-136.07831745440154, -122.77482849955533, -87.89536319821971, -123.83430713311313, -139.79739632147675, -161.2760626512066, -139.3393220258719, -334.9603512481757, -268.0721386666729, -188.9988163237211]"
4880,"[-36.29530736146884, -202.74320681942658, -131.33554945519995, -104.3388555453636, -131.37195678877322, -139.79982602455294, -109.24611371614165, -218.9406362112648, -102.20303448432065, -142.85521949622006]"
4890,"[-153.06359966037382, 19.221570784165664, -116.11082028804512, -145.8493321639714, -153.50201449450822, -116.56806214631541, -106.74892526305263, -110.77069621813664, -136.46603252851338, -88.07375715146568]"
4900,"[-108.77646623864584, -688.374573889699, -102.22380473324787, -121.09543581981117, -102.63905100540904, -120.30054995777647, -105.53739182843907, -104.53368754053659, -156.29150471692307, -230.35500621964704]"
4910,"[-145.79564196812396, -139.01295904025454, -139.05784899632704, -150.91152575789, -90.61310189365864, -149.2733742459697, -144.95563281657627, -141.96727654472994, -533.08999408838, -116.88189793374343]"
4920,"[-101.60186955174373, -101.58292844376899, -152.73398349480152, -116.8738365538006, -151.17314405599075, -150.88411389249984, -157.4501861543736, -153.7361894305065, -158.36021568774765, -137.46603891525922]"
4930,"[-179.8409003989695, -116.03218526593841, -118.24214632355822, -135.203205187311, -96.3132258729928, -145.89776990273785, -130.29956953758966, -311.56308057158145, -123.31576298411628, -200.46076370263785]"
4940,"[-111.61833833392419, -139.56968295316156, -93.68287033025297, -134.71325340893557, -160.41870856017155, -155.10312481996044, -147.61196743574283, -131.26714011606123, -148.8038053823194, -138.88971319266238]"
4950,"[-123.4600197977542, -157.50569127533245, -155.58106376352214, -159.301081385932, -118.73044060079067, -128.82131911780797, -171.80164980470417, -110.91560465388292, -132.30927272951857, -153.42924288926594]"
4960,"[-108.45426718753293, -158.7485101198715, -123.74620313775708, -151.91693125832663, -119.12305549695301, -143.82503752676655, -21.782783463360573, -124.0373254048591, -141.5648835639849, -175.2245578189868]"
4970,"[-80.71578407741745, -135.3466555272668, -126.36420482082173, -134.865043683106, -91.70841907638157, -118.17480769586604, -139.42857890125694, -134.08830941510078, -108.17498354312485, 22.563821950605757]"
4980,"[-585.9602325120175, -157.50446540869305, -109.69800347168146, -163.3516869522818, -124.04821605978341, -355.1081649063817, -138.10702798166525, -223.68429489096337, 257.6665739707279, -172.88627835899345]"
4990,"[-147.0554906396962, -146.94002806955285, -539.7245199921938, -172.44870949877293, -23.10185450039137, -148.4370248609758, -136.15211309473045, -130.2238669684366, -178.106394097265, -95.67168820777744]"
5000,"[-109.4595420135698, -129.03817431850183, -93.68774708923326, -97.97511513699439, -114.90220880501087, -151.22216798504965, -111.95740119755953, -109.80529758645486, -162.24584109197343, -131.35626908664918]"
